canonical_url,date_published,domain,from_user_botscore,from_user_id,from_user_screen_name,id,is_mention,original_query,pub_date,site_domain,site_type,title,to_user_botscore,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,tweet_url,url_id,url_raw
,2022-09-21T18:56:52Z,,0.48,2328559752,TransLatina_C,,false,query=monkeypoxvaccine&sort=mixed&type=Twitter&lang=,2022-09-21T18:56:52Z,,claim,,0.08,2974737693,DrJeffReynoso,2022-09-21T18:56:52Z,1572661153486245888,retweet,https://twitter.com/TransLatina_C/status/1572661153486245888,,
,2022-09-22T06:34:19Z,,0.12,431212905,twitmercan,,false,query=monkeypoxvaccine&sort=mixed&type=Twitter&lang=,2022-09-22T06:34:19Z,,claim,,,1522088032383696896,JOSHUAROSE96,2022-09-22T06:34:19Z,1572836673465233408,retweet,https://twitter.com/twitmercan/status/1572836673465233408,,
,2022-09-22T16:29:41Z,,0.48,2328559752,TransLatina_C,,false,query=monkeypoxvaccine&sort=mixed&type=Twitter&lang=,2022-09-22T16:29:41Z,,claim,,0.4,132254256,CalEndow,2022-09-22T16:29:41Z,1572986500475924481,retweet,https://twitter.com/TransLatina_C/status/1572986500475924481,,
,2022-09-22T18:20:36Z,,0.4,17997467,nycHealthy,,false,query=monkeypoxvaccine&sort=mixed&type=Twitter&lang=,2022-09-22T18:20:36Z,,claim,,0.03,15392618,MikelleStreet,2022-09-22T18:20:36Z,1573014417293312000,retweet,https://twitter.com/nycHealthy/status/1573014417293312000,,
,2022-09-22T18:42:24Z,,0.18,49229835,DefiledHorror,,true,query=monkeypoxvaccine&sort=mixed&type=Twitter&lang=,2022-09-22T18:42:24Z,,claim,,0.18,76185172,OklahomaCovid,2022-09-22T18:42:24Z,1573019900691755008,mention,https://twitter.com/DefiledHorror/status/1573019900691755008,,
,2022-09-22T19:02:47Z,,0.37,2147791513,DDPHE,,true,query=monkeypoxvaccine&sort=mixed&type=Twitter&lang=,2022-09-22T19:02:47Z,,claim,,0.23,14294276,denverrescue,2022-09-22T19:02:47Z,1573025030476369920,mention,https://twitter.com/DDPHE/status/1573025030476369920,,
,2022-09-22T19:07:35Z,,0.37,2147791513,DDPHE,,false,query=monkeypoxvaccine&sort=mixed&type=Twitter&lang=,2022-09-22T19:07:35Z,,claim,,0.03,21127095,TyneHall,2022-09-22T19:07:35Z,1573026239085826049,retweet,https://twitter.com/DDPHE/status/1573026239085826049,,
,2022-09-22T19:07:52Z,,0.37,2147791513,DDPHE,,false,query=monkeypoxvaccine&sort=mixed&type=Twitter&lang=,2022-09-22T19:07:52Z,,claim,,0.2,712746481,prof_goldberg,2022-09-22T19:07:52Z,1573026311253082112,retweet,https://twitter.com/DDPHE/status/1573026311253082112,,
,2022-09-22T19:09:26Z,,0.37,2147791513,DDPHE,,false,query=monkeypoxvaccine&sort=mixed&type=Twitter&lang=,2022-09-22T19:09:26Z,,claim,,0.68,54886540,doritmi,2022-09-22T19:09:26Z,1573026704691322880,retweet,https://twitter.com/DDPHE/status/1573026704691322880,,
,2022-09-22T19:21:05Z,,0.37,2147791513,DDPHE,,false,query=monkeypoxvaccine&sort=mixed&type=Twitter&lang=,2022-09-22T19:21:05Z,,claim,,0.51,331244103,CDPHE,2022-09-22T19:21:05Z,1573029635813568512,retweet,https://twitter.com/DDPHE/status/1573029635813568512,,
