canonical_url,date_published,domain,from_user_botscore,from_user_id,from_user_screen_name,id,is_mention,original_query,pub_date,site_domain,site_type,title,to_user_botscore,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,tweet_url,url_id,url_raw
,2022-12-15T15:50:09Z,,0.37,45288233,JamieReports,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T15:50:09Z,,claim,,0.11,299108445,TLOsborne1,2022-12-15T15:50:09Z,1603417135002406915,retweet,https://twitter.com/JamieReports/status/1603417135002406915,,
,2022-12-15T15:50:55Z,,0.37,45288233,JamieReports,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T15:50:55Z,,claim,,0.29,1514031547216769025,granv1945,2022-12-15T15:50:55Z,1603417325079871491,retweet,https://twitter.com/JamieReports/status/1603417325079871491,,
,2022-12-15T15:50:56Z,,0.37,45288233,JamieReports,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T15:50:56Z,,claim,,0.26,819874319778140160,billotinger,2022-12-15T15:50:56Z,1603417330729603073,retweet,https://twitter.com/JamieReports/status/1603417330729603073,,
,2022-12-15T15:52:34Z,,0.37,45288233,JamieReports,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T15:52:34Z,,claim,,0.25,1518669082299715584,JessipCol,2022-12-15T15:52:34Z,1603417741033177095,retweet,https://twitter.com/JamieReports/status/1603417741033177095,,
,2022-12-15T15:55:34Z,,0.37,45288233,JamieReports,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T15:55:34Z,,claim,,0.15,1113136650,Alice111888,2022-12-15T15:55:34Z,1603418496930484224,retweet,https://twitter.com/JamieReports/status/1603418496930484224,,
,2022-12-15T16:18:28Z,,0.37,45288233,JamieReports,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T16:18:28Z,,claim,,0.5,1593594130919194624,RckP14,2022-12-15T16:18:28Z,1603424258834710528,retweet,https://twitter.com/JamieReports/status/1603424258834710528,,
,2022-12-15T16:19:42Z,,0.37,45288233,JamieReports,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T16:19:42Z,,claim,,0.34,1599029032569475072,BurtBill012,2022-12-15T16:19:42Z,1603424571956334595,retweet,https://twitter.com/JamieReports/status/1603424571956334595,,
,2022-12-15T16:35:02Z,,0.37,45288233,JamieReports,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T16:35:02Z,,claim,,0.11,35452323,asudon,2022-12-15T16:35:02Z,1603428428887343107,retweet,https://twitter.com/JamieReports/status/1603428428887343107,,
,2022-12-15T16:37:47Z,,0.12,278007236,DrTraceyK,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T16:37:47Z,,claim,,0.43,1512416278249709578,DavidTAKACatfi1,2022-12-15T16:37:47Z,1603429119496175618,retweet,https://twitter.com/DrTraceyK/status/1603429119496175618,,
,2022-12-15T16:48:52Z,,0.12,278007236,DrTraceyK,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T16:48:52Z,,claim,,0.06,1541981712,rshep350,2022-12-15T16:48:52Z,1603431910528647172,retweet,https://twitter.com/DrTraceyK/status/1603431910528647172,,
,2022-12-15T16:51:36Z,,0.37,45288233,JamieReports,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T16:51:36Z,,claim,,0.976667,1519543129745104897,JeanieC123,2022-12-15T16:51:36Z,1603432596582682625,retweet,https://twitter.com/JamieReports/status/1603432596582682625,,
,2022-12-15T16:57:00Z,,0.37,45288233,JamieReports,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T16:57:00Z,,claim,,0.71,1597311799866572803,aewhelchel,2022-12-15T16:57:00Z,1603433958397644801,retweet,https://twitter.com/JamieReports/status/1603433958397644801,,
,2022-12-15T16:58:11Z,,0.55,48824637,SickKidsNews,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T16:58:11Z,,claim,,0.18,2240286940,MMcAllister58,2022-12-15T16:58:11Z,1603434256285433862,retweet,https://twitter.com/SickKidsNews/status/1603434256285433862,,
,2022-12-15T17:09:01Z,,0.37,45288233,JamieReports,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T17:09:01Z,,claim,,0.42,1555618774304309249,KellyKonstanti5,2022-12-15T17:09:01Z,1603436981823963137,retweet,https://twitter.com/JamieReports/status/1603436981823963137,,
,2022-12-15T17:33:51Z,,0.99,909745395642880001,agency_map,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T17:33:51Z,,claim,,0.4,131379671,moroccohyakka,2022-12-15T17:33:51Z,1603443230451941388,quote,https://twitter.com/agency_map/status/1603443230451941388,,
,2022-12-15T17:35:21Z,,0.12,278007236,DrTraceyK,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T17:35:21Z,,claim,,,1574472423843532805,danielrausaDO,2022-12-15T17:35:21Z,1603443609977507841,retweet,https://twitter.com/DrTraceyK/status/1603443609977507841,,
,2022-12-15T17:44:24Z,,0.12,278007236,DrTraceyK,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T17:44:24Z,,claim,,0.05,1239719349914656768,mpmcgeefnp,2022-12-15T17:44:24Z,1603445884284551186,retweet,https://twitter.com/DrTraceyK/status/1603445884284551186,,
,2022-12-15T18:27:51Z,,0.37,45288233,JamieReports,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T18:27:51Z,,claim,,0.42,1586529948705120257,DRK4321,2022-12-15T18:27:51Z,1603456820990861312,retweet,https://twitter.com/JamieReports/status/1603456820990861312,,
,2022-12-15T18:37:28Z,,0.42,1449215348,SMDhealthunit,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T18:37:28Z,,claim,,0.19,1382786405366136836,SGBOHT,2022-12-15T18:37:28Z,1603459239476854785,retweet,https://twitter.com/SMDhealthunit/status/1603459239476854785,,
,2022-12-15T19:16:13Z,,0.57,65073830,NYCHealthSystem,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T19:16:13Z,,claim,,0.26,1309580326218407937,NYCGothamHealth,2022-12-15T19:16:13Z,1603468991518937106,retweet,https://twitter.com/NYCHealthSystem/status/1603468991518937106,,
,2022-12-15T19:34:11Z,,0.6,41822696,UKHSA,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T19:34:11Z,,claim,,0.18,104758793,elgarPH,2022-12-15T19:34:11Z,1603473513326776351,retweet,https://twitter.com/UKHSA/status/1603473513326776351,,
,2022-12-15T19:34:31Z,,0.09,1067886302719287296,Coldhardfacts5,,true,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T19:34:31Z,,claim,,0.35,537795028,JReinerMD,2022-12-15T19:34:31Z,1603473597288353811,mention,https://twitter.com/Coldhardfacts5/status/1603473597288353811,,
,2022-12-15T19:37:26Z,,0.12,278007236,DrTraceyK,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T19:37:26Z,,claim,,0.05,893147187210629120,deb_parkins,2022-12-15T19:37:26Z,1603474332998545408,retweet,https://twitter.com/DrTraceyK/status/1603474332998545408,,
,2022-12-15T19:50:28Z,,0.37,1667792120,ncdhhs,,false,query=%23COVID19Vaccine&sort=mixed&type=Twitter&lang=,2022-12-15T19:50:28Z,,claim,,0.15,2862597874,UWNorthCarolina,2022-12-15T19:50:28Z,1603477613384568832,retweet,https://twitter.com/ncdhhs/status/1603477613384568832,,
